pid,product_type_id,name,url,origin,thickness,material,weave,weave_feature,color,brand,imageName,imageType,internalName,category,min_price,max_price,availability,aggregate,clearance,long_description,shopbyroom,dw_insert_timestamp
200MKCL08A,RUG,Printed Floral Medallion Flatweave,/rugsusa/rugs/rugs-usa-printed-floral-medallion-flatweave/Rust/200MKCL08A-P.html,Turkey,1/4 inch,"74% Polyester, 20% Cotton, 6% Viscose",,Machine Made,Rust,Rugs USA,200MKCL08A,roomImage,rugs-usa-printed-floral-medallion-flatweave,Basili,0,0,48 Hours,True,N,"Inspired by the ambiance of classic elements, this floor covering invites everyone to gather around, cozy up, and decompress. The stunning colors of this area rug are ideal for adding a pop of color to neutral-toned furnishings while a soft texture calls for hours and hours of comfort. It's crafted of lush fibers, ideal for the first thing your feet touch in the mornings or elevating your living space from boring to fresh. Your oasis awaits you! Elevate your living space with our pet-friendly and easy to clean rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200NICR01A,RUG,Leather And Jute Flatweave,/rugsusa/rugs/rugs-usa-leather-and-jute-flatweave/Beige/200NICR01A-P.html,India,1/2 inch,"85% Leather, 15% Jute",,Hand Woven,Black,Rugs USA,200NICR01A,s,rugs-usa-leather-and-jute-flatweave,Haystack,0,0,48 Hours,True,N,"With its sophisticated design that blends with any decor, this tasseled rug will find a place of honor in your living room, under the dining room table, or in the bedroom. It's made of a jute and leather blend that feels soft and comfortable underfoot. Hand-woven and easy to clean for simple maintenance, this rug is durable enough for any area. Make the most of your time at home with our pet-friendly area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200ASDR02A,RUG,Hand Braided Denim And Jute Striped Diamonds,/rugsusa/rugs/rugs-usa-hand-braided-denim-and-jute-striped-diamonds/Yellow/200ASDR02A-P.html,India,1/2 inch,"60% Cotton, 40% Jute",,Hand Braided,Off White,Rugs USA,200ASDR02A,roomImage,rugs-usa-hand-braided-denim-and-jute-striped-diamonds,Boardwalk,0,0,48 Hours,True,N,"Crafted of cotton and jute, our Boardwalk collection features multi-tonal blues, pigmented and blanched whites set against woven jute. A refreshing and dynamic piece that's sure to impress everyone who sees it. An eco-friendly fiber also allows for a sustainable choice. Choose from our wide assortment of sizes and make the most of your time at home with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200ECRK17A,RUG,Irene Sunset Bordered,/rugsusa/rugs/rugs-usa-irene-sunset-bordered/Blue/200ECRK17A-P.html,Turkey,1/4 inch,100% Polypropylene,,Machine Made,Blue,Rugs USA,200ECRK17A,roomImage,rugs-usa-irene-sunset-bordered,Koko,0,0,48 Hours,True,N,"With its dark undertones and regal look, this sunset-inspired rug features an array of patterns in a unique shape to add the perfect amount of sparkle to your room. The playful shapes in the pattern and bold colors will leave anyone breathless. Pair with modern or vintage decor, in any high-traffic area. Kick up those feet and enjoy your time at home with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200SVNR01A,RUG,Anna Scalloped Jute,/rugsusa/rugs/rugs-usa-anna-scalloped-jute/Blue/200SVNR01A-P.html,India,1/4 inch,100% Jute,,Braided,Blue,Rugs USA,200SVNR01A,s,rugs-usa-anna-scalloped-jute,Maui,0,0,48 Hours,True,N,"Get ready to turn heads with this luxurious floor covering. Invite the party in with this daring and durable design, ready to pair perfectly with contemporary or bohemian decor just as unique. This area rug is an affordable and beautiful way to benefit from a rug made of environmentally-friendly natural fibers. A charming accent for any room, this piece is bound to be a show-stopper. With our eye-catching pieces like this style, make the most of your time at home with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200BDSN10A,RUG,Aaliyah Medallion Fringed,/rugsusa/rugs/rugs-usa-aaliyah-medallion-fringed/Beige/200BDSN10A-P.html,Turkey,1/2 inch,100% Polypropylene,,Machine Made,Beige,Rugs USA,200BDSN10A,s,rugs-usa-aaliyah-medallion-fringed,Meadows,0,0,48 Hours,True,N,"This gorgeous, intricately-patterned rug is a true statement piece, ready to be a game-changer in any room. What's more, it's made in Turkey from durable materials, so it will hold up beautifully to everyday use. Choose from a full range of vibrant sizes to find your perfect fit. Kick those feet up and start relaxing today with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200BDMN04A,RUG,Diamond Trellis,/rugsusa/rugs/rugs-usa-diamond-trellis/Light-Gray/200BDMN04A-P.html,Turkey,1/2 inch,100% Polypropylene,,Machine Made,Light Gray,Rugs USA,200BDMN04A,roomImage,rugs-usa-diamond-trellis,Tallahassee,0,0,48 Hours,True,N,"Who doesn’t love a bit of luxurious goodness underfoot? Just a few steps on the trellis pattern of this shag rug and you will be hooked on its plush softness. Choose a size that makes the most of your space, then sit back and feel the good vibes. It's made of hard-wearing materials, ensuring you will love it for a long, long time. Opt for the best choice with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200GYRT03A,RUG,Shaggy Geometric,/rugsusa/rugs/rugs-usa-shaggy-geometric/Beige/200GYRT03A-P.html,India,1/4 inch,"90% Wool, 10% Cotton",,Handmade,Beige,Rugs USA,200GYRT03A,s,rugs-usa-shaggy-geometric,Ridgedale,0,0,48 Hours,True,N,"Who doesn’t love a bit of shaggy goodness underfoot? Just a few steps on this handmade shag rug and you will be hooked on its plush softness. Choose a size that makes the most of your space, then sit back and feel the good vibes. The added tassels will become a cherished part of the landscape of your home. It's made of a wool and cotton blend ensuring you will love it for a long, long time. Opt for the best choice with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen, Bathroom",2022-01-13 19:33:41.513542
200MGNM01A,RUG,Chevron,/rugsusa/rugs/rugs-usa-chevron/Multi/200MGNM01A-P.html,India,1/2 inch,"75% Polyester, 25% Cotton",,Hand Tufted,Multi,Rugs USA,200MGNM01A,osNew/roomImage,rugs-usa-chevron,Chindi,0,0,48 Hours,True,Y,"Make waves with this incredible area rug! This floor covering is surprisingly soft, featuring a dyed chevron pattern that looks great under your dining room or coffee table. Pairing a textured pattern with a detailed hand-tufted weave, this area rug is the perfect addition to bohemian, contemporary, or modern interiors in need of a twist. Elevate your space today and enjoy your time at home with our pet-friendly and easy to clean area rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200BDSN09A,RUG,Sydney Vintage Fringed,/rugsusa/rugs/rugs-usa-sydney-vintage-fringed/Rust/200BDSN09A-P.html,Turkey,1/2 inch,100% Polypropylene,,Machine Made,Rust,Rugs USA,200BDSN09A,roomImage,rugs-usa-sydney-vintage-fringed,Meadows,0,0,48 Hours,True,N,"Bring a sense of serenity right into your own home! There's a whole world under your feet in this powerloomed rug, with its incredibly soft and durable texture under your feet. Place this area rug at the foot of the bed to make your first steps of the day extra luxurious, or anywhere in the home that could use a graceful touch. This design is an affordable option for anyone looking to enjoy luxurious comfort without spending a fortune. Elevate your living space with our pet-friendly and easy to clean rugs.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200NEVN01A,RUG,Anastasia Cotton Striped,/rugsusa/rugs/rugs-usa-anastasia-cotton-striped/Ivory/200NEVN01A-P.html,India,1/4 inch,100% Cotton,,Handmade,Ivory,Rugs USA,200NEVN01A,s,rugs-usa-anastasia-cotton-striped,Beachward,0,0,48 Hours,True,N,"This cotton rug is hand-woven and contains the styles of nautical and coastal expressionists. The amazing interplay of texture, design and stripes makes this rug a must-have in your personal space. With a cozy underfoot touch, this resilient floor piece provides a low-maintenance appeal to your living space. Designed to enhance any room its placed in, this pet-friendly and easy to clean area rug comes in an assortment of sizes.","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200MUAG02A,RUG,Floral Cardinal Medallion,/rugsusa/rugs/rugs-usa-floral-cardinal-medallion/Rust/200MUAG02A-P.html,Turkey,,"95% Polyester, 5% Cotton",,Machine Made,Ivory,Rugs USA,200MUAG02A,roomImage,rugs-usa-floral-cardinal-medallion,Gran Villa,0,0,48 Hours,True,N,"With beautiful contrasting shades, the vintage pattern of this area rug creates an incredibly impressive space. Set your living space apart with this intricate design. Give your home a personal touch, ideal for any room with moderate foot traffic. Comes in an array of shapes and sizes. Make the most of your time at home with our pet-friendly and easy to clean area rugs.",,2022-01-13 19:33:41.513542
200MTBE10A,RUG,Isabelle Washable Bars,/rugsusa/rugs/rugs-usa-isabelle-washable-bars/Ivory/200MTBE10A-P.html,India,1 inch,100% Wool,,Handmade,Ivory,Rugs USA,200MTBE10A,roomImage,rugs-usa-isabelle-washable-bars,Shepherd,0,0,48 Hours,True,N,"<br />Luxurious, machine-washable, and made by hand, Rugs USA’s Washable Wool rugs are poised to take center stage in your home. Not only are they undeniably plush and beautiful, with a soft and substantial pile that invites you to slip off your shoes and relax—they are made in one piece, and resistant to spills, stains, kids, pets, and any smudge that comes your way. And when the unavoidable “oops” happens during a lively cocktail party or slime-making session, you can breathe a sigh of relief: when the party’s over, simply roll up your rug and run it through the washing machine! <br />Made from sustainably-sourced premium hand-made wool, our washable rugs help define what it means to live your best life at home. Enjoying your space worry- and stress-free – we’ve got your floors covered.<br/>
<br/>
<b>Make the Most of Your Washable Wool Rug</b><br /><b>Easy to set up</b>: When your rug arrives, simply lay it flat in the desired space.<br /><b>Innovative construction</b>: Made in one piece, with no separate backing.<br /><b>Hard-wearing</b>: Spill- and stain-resistant, these rugs are perfect for those with kids and pets and will hold up in high traffic areas of your home.<br /><b>Add a rug pad</b>: If you want to add a more plush feel underfoot and anchor the rug to the floor, layer a Rugs USA rug pad underneath the rug.<br /><b>Cleans easily</b>: Vacuum carefully with the brush on its highest setting. Machine wash the rug in cold water and a gentle cycle. Do not use bleach. Low tumble dry. Never wring. Wash only periodically to help prevent shredding of fibers. Low heat iron when need.","Bedroom, Dining Room, Living Room, Hallway, Kitchen, Nursery / Kids Room",2022-01-13 19:33:41.513542
200ILVR01A,RUG,Vintage Medallion,/rugsusa/rugs/rugs-usa-vintage-medallion/Multi/200ILVR01A-P.html,India,1/4 inch,100% Wool,,Hand Loomed,Multi,Rugs USA,200ILVR01A,roomImage,rugs-usa-vintage-medallion,Ravina,0,0,48 Hours,True,N,"The missing piece to your abode! This area rug offers a regal look that is both casual and sophisticated. A vintage medallion mimics a timeless appearance, bringing an heirloom element to any home decor. The color scheme gives this rug a serene vibe, while the durable composition offers rich quality and elegance. The entire look comes together as edgy yet refined, resulting in a modern look that can also fit in traditional design schemes. Choose from our wide selection of sizes and enjoy your time at home today with our pet-friendly and easy to clean area rugs. ","Bedroom, Dining Room, Living Room, Hallway, Kitchen",2022-01-13 19:33:41.513542
200SVIN16A,RUG,Shaggy Trellis With Braided Tassels,/rugsusa/rugs/rugs-usa-shaggy-trellis-with-braided-tassels/Ivory/200SVIN16A-P.html,India,,"80% Wool, 20 % Cotton",,Handmade,Ivory,Rugs USA,200SVIN16A,osNew/roomImage,rugs-usa-shaggy-trellis-with-braided-tassels,Frizzell,0,0,48 Hours,True,Y,"With its brilliant design and delicate color accent, this shag area rug makes the perfect floor covering for any fashionable space. The soft and plush texture provides a luxurious texture under foot. Take your abode to new heights with these incredible transitional area rugs. Make the most of your time at home with our pet-friendly and easy to clean area rugs.",,2022-01-13 19:33:41.513542
200BIFR02A,RUG,Megan Trellis Washable Indoor/Outdoor,/rugsusa/rugs/rugs-usa-megan-trellis-washable-indooroutdoor/Gray/200BIFR02A-P.html,China,1/4 inch,100% Polyester,,Machine Made,Blue,Rugs USA,200BIFR02A,roomImage,rugs-usa-megan-trellis-washable-indooroutdoor,Aquarian,0,0,48 Hours,True,N,"Rugs are at the heart of your home, where all the action happens. The occasional ""oops"" is a fact of life; and lucky for all of us, cleaning our rugs just got much easier. Say hello to the <b>Rugs USA Washable Rugs Collection</b>!<br /><b>One-piece design:</b> Our washable rugs have an integrated non-slip backing, which eliminates the hassle of needing a separate backing layer. When your rug arrives, simply lay it flat in the desired space.<br /><b>Innovative construction:</b> Made from sustainably-sourced premium synthetic fibers, our machine-washable rugs help you feel good with every step.<br /><b>Hard-wearing:</b> Spill- and stain-resistant, these rugs are perfect for those with kids and pets and will hold up in high traffic areas of your home.<br /><b>Add a rug pad:</b> Want a plusher feel underfoot? Simply layer a Rugs USA rug pad underneath the rug for extra cushioning.<br /><b>Launders easily:</b> To clean, machine wash with cold water. Do not use bleach. We recommend line drying or drying without heat on an air-only dryer cycle. A low heat iron can be used if needed.","Bedroom, Dining Room, Living Room, Patio / Outdoor, Hallway, Office, Kitchen, Bathroom, Entryway",2022-01-13 19:33:41.513542
